Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-February-2009,18.00,19.60,18.00,19.35,19.178892198107265332,257194,1441,4932696.00,115626,44.96,1.60,1.35
10-February-2009,16.95,18.60,16.95,18.45,18.383980272573152205,136257,555,2504946.00,55545,40.76,1.65,1.50
9-February-2009,18.05,19.00,18.00,18.20,18.530269839186747292,198118,822,3671180.00,46258,23.35,1.00,0.15
6-February-2009,18.00,18.70,17.80,18.25,18.342194151106869749,159278,745,2921508.00,65429,41.08,0.90,0.25
5-February-2009,18.80,18.80,17.65,17.85,18.058746967993847246,118321,703,2136729.00,48895,41.32,1.15,-0.95
4-February-2009,17.90,19.40,17.50,18.30,18.616094903187694429,394423,1736,7342616.00,113791,28.85,1.90,0.40
3-February-2009,17.40,18.50,16.75,17.60,17.715307924361709955,326184,1266,5778450.00,120314,36.89,1.75,0.20
2-February-2009,17.00,17.50,16.70,17.05,17.094128304974539184,273754,1022,4679586.00,176777,64.58,0.80,0.05
30-January-2009,16.30,16.75,16.30,16.60,16.537365507155541627,95730,409,1583122.00,71719,74.92,0.45,0.30
29-January-2009,17.00,17.35,16.35,16.55,16.820143359532640236,260185,1017,4376349.00,104045,39.99,1.00,-0.45
28-January-2009,16.30,16.70,15.85,16.55,16.399907801688084556,210416,677,3450803.00,142090,67.53,0.85,0.25
27-January-2009,15.00,16.20,15.00,16.05,15.842753910794202581,292268,1087,4630330.00,195676,66.95,1.20,1.05
23-January-2009,16.00,17.00,14.90,15.05,15.338750512483463162,236593,1132,3629041.00,116092,49.07,2.10,-0.95
22-January-2009,16.50,16.80,15.95,16.05,16.271410728684131476,126502,851,2058366.00,55191,43.63,0.85,-0.45
21-January-2009,16.65,17.05,16.45,16.50,16.758596542955073158,162798,586,2728266.00,81982,50.36,0.60,-0.15
20-January-2009,16.30,17.20,16.25,16.85,16.842880398120882361,247563,1140,4169674.00,117107,47.30,0.95,0.55
19-January-2009,17.00,17.00,16.15,16.40,16.558074810564152492,203367,816,3367366.00,121775,59.88,0.85,-0.60
16-January-2009,16.90,16.95,16.25,16.45,16.512747875354107648,180030,826,2972790.00,101963,56.64,0.70,-0.45
15-January-2009,16.90,17.20,16.35,16.45,16.631955835245473339,220085,984,3660444.00,145227,65.99,0.85,-0.45
14-January-2009,17.20,18.15,17.20,17.45,17.627441724399292581,150406,712,2651273.00,79611,52.93,0.95,0.25
13-January-2009,18.50,18.90,17.30,17.45,18.113046640390390390,170496,941,3088202.00,96094,56.36,1.60,-1.05
12-January-2009,19.60,19.85,18.40,18.50,18.759920918732247583,195748,907,3672217.00,128879,65.84,1.45,-1.10
9-January-2009,21.10,21.10,18.85,19.10,19.412798722330645133,290529,1373,5639981.00,189662,65.28,2.25,-2.00
7-January-2009,23.55,23.75,20.55,20.90,21.825929074833618292,321099,1357,7008284.00,192660,60.00,3.20,-2.65
6-January-2009,23.50,23.90,23.00,23.40,23.553175457481162540,204380,856,4813798.00,118223,57.84,0.90,-0.10
5-January-2009,24.30,24.90,23.35,23.50,23.809140000892578212,224070,1000,5334914.00,130510,58.25,1.55,-0.80
2-January-2009,24.10,24.35,23.40,23.70,23.900522828497589765,436472,1415,10431909.00,227923,52.22,0.95,-0.40
1-January-2009,22.50,24.00,22.50,23.70,23.592209991532599491,265725,1346,6269040.00,109130,41.07,1.50,1.20
31-December-2008,22.50,23.00,22.15,22.50,22.612488916355428970,186085,859,4207845.00,99856,53.66,0.85,0.00
30-December-2008,22.50,22.50,22.00,22.15,22.165689288696576330,210768,704,4671818.00,129617,61.50,0.50,-0.35
29-December-2008,22.75,22.75,21.40,21.65,21.742980717958170674,151903,779,3302824.00,92988,61.22,1.35,-1.10
26-December-2008,23.40,23.40,22.00,22.20,22.671308481714034525,184267,1044,4177574.00,121439,65.90,1.40,-1.20
24-December-2008,25.00,25.00,22.25,22.60,22.704839462131351702,752377,2080,17082599.00,562454,74.76,2.75,-2.40
23-December-2008,26.10,26.20,25.05,25.20,25.491227200634417129,40352,354,1028622.00,20747,51.42,1.15,-0.90
22-December-2008,27.20,27.80,26.10,26.40,27.306567859254878769,54112,468,1477613.00,25224,46.61,1.70,-0.80
19-December-2008,26.15,27.25,26.15,27.05,26.783048461843691275,133569,617,3577385.00,76061,56.95,1.10,0.90
18-December-2008,24.90,26.60,24.90,26.45,26.071470516621550007,69819,580,1820284.00,26721,38.27,1.70,1.55
17-December-2008,26.50,27.75,25.05,25.25,26.777024222537218754,127691,991,3419185.00,48821,38.23,2.70,-1.25
16-December-2008,25.95,26.90,25.85,26.60,26.562973798163433520,86139,606,2288108.00,35153,40.81,1.05,0.65
15-December-2008,26.00,26.50,25.50,26.20,25.986521787743568371,98381,562,2556580.00,47392,48.17,1.00,0.20
12-December-2008,23.65,25.90,23.50,25.55,25.029240632625038279,101229,680,2533685.00,51567,50.94,2.40,1.90
11-December-2008,23.60,25.10,23.60,24.80,24.369539601043683191,95048,653,2316276.00,45926,48.32,1.50,1.20
10-December-2008,23.25,23.90,23.10,23.55,23.479725913374357144,67278,501,1579669.00,30041,44.65,0.80,0.30
8-December-2008,25.10,25.95,23.00,23.00,24.103063692023952285,252669,966,6090097.00,102037,40.38,2.95,-2.10
5-December-2008,25.00,25.90,23.75,24.15,24.743310899142981649,103265,572,2555118.00,53019,51.34,2.15,-0.85
4-December-2008,24.50,25.30,24.20,25.00,24.651330690826727066,35320,334,870685.00,15312,43.35,1.10,0.50
3-December-2008,23.00,24.35,23.00,24.15,23.940182014969740392,65599,463,1570452.00,33605,51.23,1.35,1.15
2-December-2008,22.15,23.70,22.15,23.30,22.803489398632371204,66831,537,1523980.00,31187,46.67,1.55,1.15
1-December-2008,23.00,24.20,23.00,23.10,23.359630169721863810,130979,715,3059621.00,43163,32.95,1.20,0.10
28-November-2008,23.00,23.50,22.75,23.05,23.199991161588262589,45257,272,1049962.00,28240,62.40,0.75,0.05
26-November-2008,23.30,23.60,22.25,23.45,22.683096324121277166,111810,592,2536197.00,64521,57.71,1.35,0.15
25-November-2008,24.50,25.70,22.00,23.00,24.099277220797388668,42890,510,1033618.00,25501,59.46,3.70,-1.50
24-November-2008,24.85,25.80,24.50,24.75,24.950538777305380442,54568,370,1361501.00,26537,48.63,1.30,-0.10
21-November-2008,25.25,25.95,25.25,25.40,25.423678605527945748,40847,251,1038481.00,25618,62.72,0.70,0.15
20-November-2008,24.40,25.60,24.40,25.45,25.315514784985316779,68786,327,1741353.00,51767,75.26,1.20,1.05
19-November-2008,25.65,26.60,25.40,25.45,25.974486180014174344,71961,463,1869150.00,29412,40.87,1.20,-0.20
18-November-2008,24.80,25.90,24.80,25.60,25.362499037317839142,350583,492,8891661.00,324540,92.57,1.10,0.80
17-November-2008,26.50,27.20,25.00,25.35,25.671815548108887494,74903,639,1922896.00,34910,46.61,2.20,-1.15
14-November-2008,29.90,29.90,26.80,27.05,27.564291470012662599,26061,265,718353.00,17834,68.43,3.10,-2.85
12-November-2008,27.25,28.10,27.25,27.65,27.856915929540533777,91911,245,2560357.00,79781,86.80,0.85,0.40
11-November-2008,27.95,28.45,27.80,27.95,28.037379689124696723,37507,386,1051598.00,21246,56.65,0.65,0.00
10-November-2008,27.80,29.00,27.80,28.55,28.572161924317981812,47726,369,1363635.00,33753,70.72,1.20,0.75
7-November-2008,28.50,29.30,26.80,28.00,27.959886864476615291,188093,985,5259059.00,96681,51.40,2.50,-0.50
6-November-2008,29.00,29.80,28.25,28.55,28.946752580624479066,62388,572,1805930.00,24680,39.56,1.55,-0.45
5-November-2008,32.00,32.45,29.50,29.85,30.804809852708662727,60085,507,1850907.00,26526,44.15,2.95,-2.15
4-November-2008,30.00,31.40,29.20,30.85,30.296727023476323756,87535,690,2652024.00,35344,40.38,2.20,0.85
3-November-2008,30.75,31.00,29.55,30.05,30.003543680289164311,112877,792,3386710.00,43760,38.77,1.45,-0.70
31-October-2008,29.50,30.70,28.35,29.30,29.269857827879195760,118870,725,3479308.00,45289,38.10,2.35,-0.20
29-October-2008,31.30,31.50,28.50,29.25,30.001713506023714077,94543,624,2836452.00,35888,37.96,3.00,-2.05
28-October-2008,28.10,30.75,28.10,30.30,30.141001471993388941,38723,253,1167150.00,22962,59.30,2.65,2.20
27-October-2008,27.40,29.80,27.40,28.30,28.155235967827233189,126691,665,3567015.00,71051,56.08,2.40,0.90
24-October-2008,30.15,30.80,27.50,28.25,29.757078498980696146,158932,885,4729352.00,109492,68.89,3.30,-1.90
23-October-2008,32.05,33.90,30.10,30.80,32.349040944987383793,134351,918,4346126.00,44904,33.42,3.80,-1.25
22-October-2008,32.05,34.75,32.05,33.65,33.694713998594345322,162202,1264,5465350.00,70340,43.37,2.70,1.60
21-October-2008,34.00,34.10,32.05,32.70,33.090463480137742408,121386,844,4016719.00,41470,34.16,2.05,-1.30
20-October-2008,30.25,34.30,30.00,33.05,32.063651322911704845,230930,1096,7404459.00,137431,59.51,4.30,2.80
17-October-2008,30.85,32.90,30.00,30.10,31.288735233942145427,66961,577,2095125.00,35511,53.03,2.90,-0.75
16-October-2008,28.90,31.40,28.90,31.20,30.249678202346364605,244719,731,7402671.00,188913,77.20,2.50,2.30
15-October-2008,31.35,31.70,30.00,30.10,30.532970829999272568,109976,517,3357894.00,75733,68.86,1.70,-1.25
14-October-2008,32.05,32.60,31.60,32.00,32.118374108978877077,137623,650,4420227.00,71486,51.94,1.00,-0.05
13-October-2008,30.50,32.00,29.20,31.05,30.534391718599496338,430845,828,13155590.00,339612,78.82,2.80,0.55
10-October-2008,30.50,31.00,29.20,30.15,30.169876818169320025,1309284,643,39500937.00,1261455,96.35,1.80,-0.35
8-October-2008,33.50,33.80,31.60,32.95,32.667976030623083552,149691,719,4890102.00,71753,47.93,2.20,-0.55
7-October-2008,35.90,36.05,34.05,34.80,34.841026440111341695,141187,811,4919100.00,54756,38.78,2.00,-1.10
6-October-2008,35.00,36.90,33.95,35.20,35.875650318650378555,434018,2260,15570678.00,203053,46.78,2.95,0.20
3-October-2008,35.95,36.45,35.00,35.65,35.825081046405510773,261887,1682,9382123.00,79338,30.29,1.45,-0.30
1-October-2008,33.00,36.90,32.65,36.20,35.195444443552981009,623195,3326,21933625.00,216306,34.71,4.25,3.20
30-September-2008,31.00,32.95,31.00,32.65,32.144968761111393305,177183,744,5695542.00,131014,73.94,1.95,1.65
29-September-2008,31.70,32.30,31.00,31.10,31.782072713425456798,154937,587,4924219.00,122619,79.14,1.30,-0.60
26-September-2008,32.50,33.20,32.00,32.00,32.232468942441177517,112372,482,3622027.00,74915,66.67,1.20,-0.50
25-September-2008,32.80,33.30,32.25,32.95,32.470848354614715232,168927,565,5485203.00,114943,68.04,1.05,0.15
24-September-2008,32.00,33.25,32.00,32.45,32.580669519254971054,63568,409,2071088.00,28407,44.69,1.25,0.45
23-September-2008,31.60,33.25,31.60,32.30,32.479641943734015345,117300,576,3809862.00,40694,34.69,1.65,0.70
22-September-2008,32.10,32.50,32.10,32.25,32.270084689892996602,98595,281,3181669.00,82495,83.67,0.40,0.15
19-September-2008,33.50,33.90,31.60,32.15,32.256361937392929450,128420,749,4142362.00,47595,37.06,2.30,-1.35
18-September-2008,29.55,33.10,27.50,32.60,31.166724230120780918,390873,1370,12182231.00,159171,40.72,5.60,3.05
17-September-2008,31.20,31.35,30.75,31.00,31.018071528625277295,166339,526,5159515.00,141382,85.00,0.60,-0.20
16-September-2008,29.20,30.70,26.00,30.40,29.555722079605090689,202173,877,5975369.00,102528,50.71,4.70,1.20
15-September-2008,31.30,31.30,28.50,29.35,28.920263342388922969,182576,956,5280146.00,96557,52.89,2.80,-1.95
12-September-2008,33.05,33.25,31.45,31.85,32.206838735900823087,59046,500,1901685.00,26087,44.18,1.80,-1.20
11-September-2008,32.60,33.30,32.50,32.65,32.939663104918217498,53251,480,1754070.00,17353,32.59,0.80,0.05
10-September-2008,33.25,34.20,33.25,33.40,33.554562043795620437,60280,366,2022669.00,29326,48.65,0.95,0.15
9-September-2008,34.50,34.65,33.70,33.95,34.094146182891150508,119973,533,4090377.00,56410,47.02,0.95,-0.55
8-September-2008,34.90,35.90,34.15,34.50,35.058787500031122940,401633,1652,14080766.00,141785,35.30,1.75,-0.40
5-September-2008,33.45,34.75,32.55,34.15,33.873293932775268572,202366,1023,6854803.00,75038,37.08,2.20,0.70
4-September-2008,33.50,33.90,32.75,33.25,33.319906464509315833,66285,560,2208610.00,21452,32.36,1.15,-0.25
2-September-2008,33.80,33.90,33.25,33.45,33.473202890345363644,104209,639,3488209.00,41091,39.43,0.65,-0.35
1-September-2008,32.00,34.05,32.00,33.15,33.352089632684890348,261601,1060,8724940.00,53637,20.50,2.05,1.15
29-August-2008,31.80,33.20,31.65,32.65,32.335505974763934152,119670,777,3869590.00,50333,42.06,1.55,0.85
28-August-2008,32.00,32.35,31.05,31.15,31.509769297803054625,43606,323,1374015.00,20844,47.80,1.30,-0.85
27-August-2008,32.80,32.80,31.80,31.95,32.231826349457342054,69565,440,2242207.00,25226,36.26,1.00,-0.85
26-August-2008,31.55,32.60,31.55,32.40,32.166140410764066678,70308,474,2261537.00,22751,32.36,1.05,0.85
25-August-2008,33.00,33.60,32.20,32.40,32.802079546280811459,82518,614,2706762.00,31309,37.94,1.40,-0.60
22-August-2008,31.00,32.70,30.75,32.35,32.021700762133975130,74790,608,2394903.00,31984,42.77,1.95,1.35
21-August-2008,32.50,32.50,31.35,31.55,31.869011068010603723,66769,402,2127862.00,32883,49.25,1.15,-0.95
20-August-2008,32.20,32.65,31.90,32.25,32.297382991244610451,83263,609,2689177.00,30271,36.36,0.75,0.05
19-August-2008,30.10,32.40,30.10,32.00,31.560282700813460765,129324,776,4081502.00,57402,44.39,2.30,1.90
18-August-2008,31.50,32.00,30.80,30.90,31.319389255199918489,68703,578,2151736.00,39078,56.88,1.20,-0.60
14-August-2008,33.00,33.50,31.75,32.05,32.379196833168394187,95995,777,3108241.00,34369,35.80,1.75,-0.95
13-August-2008,33.10,34.40,33.05,33.20,33.686282072474149172,108894,720,3668234.00,29879,27.44,1.35,0.10
12-August-2008,34.80,35.00,33.50,33.60,33.975807031617382645,180755,1107,6141297.00,51954,28.74,1.50,-1.20
11-August-2008,34.00,35.20,33.00,34.60,34.142327137395854133,345549,1462,11797847.00,122964,35.59,2.20,0.60
8-August-2008,32.20,34.00,32.20,32.80,33.122198095713915123,208162,940,6894783.00,79318,38.10,1.80,0.60
7-August-2008,32.35,33.70,32.00,33.00,33.018805490177801598,171652,955,5667744.00,50216,29.25,1.70,0.65
6-August-2008,34.55,34.70,31.90,32.55,33.538277532399853058,351159,1552,11777268.00,135800,38.67,2.80,-2.00
5-August-2008,32.40,34.40,32.00,34.05,33.487360521277832032,490487,1893,16425115.00,219279,44.71,2.40,1.65
4-August-2008,31.80,32.60,31.50,32.25,32.310465764406004772,159673,843,5159109.00,61643,38.61,1.10,0.45
1-August-2008,31.05,32.80,30.50,31.55,31.939394177236384947,382224,1919,12208003.00,91353,23.90,2.30,0.50
31-July-2008,32.85,33.00,31.50,32.00,32.383339504890582805,221446,1183,7171161.00,78047,35.24,1.50,-0.85
30-July-2008,32.00,32.70,31.10,32.40,32.265305397138301224,422057,2061,13617798.00,142775,33.83,1.60,0.40
29-July-2008,28.95,31.95,28.70,30.95,30.636071448616787057,944287,4293,28929244.00,188208,19.93,3.25,2.00
28-July-2008,29.00,30.35,29.00,29.55,29.920943083665971844,327182,1654,9789594.00,120581,36.85,1.35,0.55
25-July-2008,27.70,29.30,27.60,29.00,28.626202319536620443,303164,1624,8678434.00,103822,34.25,1.70,1.30
24-July-2008,28.50,29.40,27.95,28.15,28.533933963665165090,161608,876,4611312.00,75591,46.77,1.45,-0.35
23-July-2008,25.00,28.65,25.00,28.55,28.164428660917401809,212317,1202,5979787.00,102679,48.36,3.65,3.55
22-July-2008,26.15,27.25,26.15,26.75,26.877787677699908241,150394,698,4042258.00,89644,59.61,1.10,0.60
21-July-2008,26.95,27.20,26.20,26.45,26.552156774411532830,88790,678,2357566.00,30215,34.03,1.00,-0.50
18-July-2008,26.90,27.20,25.65,26.80,26.743680955016967917,207745,1175,5555866.00,73099,35.19,1.55,-0.10
17-July-2008,25.60,26.45,25.40,25.65,25.762348159438363124,108255,589,2788903.00,40466,37.38,1.05,0.05
16-July-2008,26.25,26.50,24.40,25.10,25.639446000151366078,105704,671,2710192.00,50858,48.11,2.10,-1.15
15-July-2008,26.60,26.75,25.50,25.70,26.104080307646206862,100115,584,2613410.00,53264,53.20,1.25,-0.90
14-July-2008,27.20,27.30,26.50,27.00,26.946160114648607637,71174,541,1917866.00,31685,44.52,0.80,-0.20
11-July-2008,28.40,29.30,26.80,27.05,27.842656766721994855,157846,1090,4394852.00,68194,43.20,2.50,-1.35
10-July-2008,27.55,28.90,27.50,28.40,28.058041184142919252,151806,877,4259379.00,58470,38.52,1.40,0.85
9-July-2008,28.75,28.75,27.70,28.20,28.136439120910183025,169812,916,4777905.00,54595,32.15,1.05,-0.55
8-July-2008,27.25,27.95,25.50,27.40,27.172589520646286379,324562,1523,8819190.00,107656,33.17,2.45,0.15
7-July-2008,27.50,27.50,26.25,26.60,26.985190832062785873,160036,906,4318602.00,68331,42.70,1.25,-0.90
4-July-2008,24.10,26.40,24.10,26.15,25.031439045663332106,5079130,1595,127137933.00,4832529,95.14,2.30,2.05
3-July-2008,24.00,25.30,24.00,24.75,24.653753389242701305,126872,757,3127871.00,44268,34.89,1.30,0.75
2-July-2008,24.00,26.20,23.05,25.85,24.486152298701073478,230652,1188,5647780.00,84067,36.45,3.15,1.85
1-July-2008,26.50,26.50,24.10,24.50,25.223459136573445560,209931,1101,5295186.00,91487,43.58,2.40,-2.00
30-June-2008,27.90,28.25,26.15,26.45,27.309706012959745461,231949,1149,6334459.00,104483,45.05,2.10,-1.45
27-June-2008,29.10,29.50,27.30,27.45,28.038139642382516478,449978,1929,12616546.00,277416,61.65,2.20,-1.65
26-June-2008,31.10,31.90,29.95,30.15,30.914387981202366748,123207,765,3808869.00,69146,56.12,1.95,-0.95
25-June-2008,30.05,31.50,30.05,31.30,30.756555625598663904,122147,762,3756821.00,42679,34.94,1.45,1.25
24-June-2008,31.50,32.40,30.75,31.15,31.811983944954128440,104640,713,3328806.00,46555,44.49,1.65,-0.35
23-June-2008,32.50,32.80,31.30,31.95,31.968199989146753975,110566,725,3534596.00,40820,36.92,1.50,-0.55
20-June-2008,34.95,35.00,32.50,32.85,33.532330743264760206,125608,850,4211929.00,48015,38.23,2.50,-2.10
19-June-2008,35.40,35.40,34.50,34.65,34.787357516871136651,52901,424,1840286.00,17168,32.45,0.90,-0.75
18-June-2008,35.05,37.00,34.95,35.40,36.104416234578937958,167790,1066,6057960.00,40927,24.39,2.05,0.35
17-June-2008,35.00,35.60,34.55,35.30,35.222975003414834039,73210,493,2578674.00,30211,41.27,1.05,0.30
16-June-2008,34.00,35.40,34.00,34.90,34.961420300729009297,98627,638,3448140.00,37374,37.89,1.40,0.90
13-June-2008,35.35,35.35,34.10,34.50,34.718720995959497274,143299,731,4975158.00,26262,18.33,1.25,-0.85
12-June-2008,33.50,34.95,32.60,34.70,34.013156636784162027,135977,749,4625007.00,49878,36.68,2.35,1.20
11-June-2008,33.10,34.15,32.90,33.75,33.880606371459508747,105282,674,3567018.00,40833,38.78,1.25,0.65
10-June-2008,33.20,33.95,32.80,33.25,33.253696491038263190,110916,703,3688367.00,41060,37.02,1.15,0.05
9-June-2008,34.60,34.60,32.50,33.55,33.095507020880155208,208236,1172,6891676.00,73454,35.27,2.10,-1.05
6-June-2008,35.30,35.80,34.55,34.80,35.090131793922230693,110172,707,3865950.00,50269,45.63,1.25,-0.50
5-June-2008,34.45,35.65,34.10,34.95,34.671629465526414000,125937,920,4366441.00,39597,31.44,1.55,0.50
4-June-2008,36.15,36.80,34.65,34.80,35.582998599266674906,194184,1094,6909649.00,80391,41.40,2.15,-1.35
3-June-2008,36.40,37.70,35.50,36.45,36.522028398315312430,324808,1453,11862647.00,96295,29.65,2.20,0.05
2-June-2008,36.50,39.90,36.35,36.90,37.963961992873663811,607886,2896,23077761.00,110871,18.24,3.55,0.40
30-May-2008,37.75,37.90,36.25,36.40,36.861031835707712558,171694,992,6328818.00,60364,35.16,1.65,-1.35
29-May-2008,39.00,39.35,37.10,37.55,38.220914793677327795,229713,1182,8779841.00,69885,30.42,2.25,-1.45
28-May-2008,38.10,39.00,37.30,38.55,37.949494480493099165,172298,1066,6538622.00,44504,25.83,1.70,0.45
27-May-2008,38.60,39.40,37.60,37.90,38.728514569308633482,244212,1409,9457968.00,84818,34.73,1.80,-0.70
26-May-2008,39.00,40.00,38.20,38.30,38.642115519136604376,200140,1152,7733833.00,78024,38.98,1.80,-0.70
23-May-2008,42.00,42.00,39.20,39.45,40.533205455964029864,324269,1757,13143662.00,122663,37.83,2.80,-2.55
22-May-2008,43.20,43.20,40.90,41.20,41.989800811431764259,239823,1279,10070120.00,126568,52.78,2.30,-2.00
21-May-2008,42.85,43.55,42.00,43.20,43.149785869496424126,426609,1969,18408087.00,115671,27.11,1.55,0.35
20-May-2008,42.00,43.60,41.60,43.15,42.945697216929978817,572641,3001,24592467.00,142456,24.88,2.00,1.15
16-May-2008,41.75,42.90,41.30,41.90,42.087457989958409491,440966,2326,18559138.00,127148,28.83,1.60,0.15
15-May-2008,41.60,42.10,41.10,41.40,41.489721951747268202,184860,1010,7669790.00,54067,29.25,1.00,-0.20
14-May-2008,41.00,42.20,40.55,41.20,41.498484921053051710,313185,1456,12996703.00,63647,20.32,1.65,0.20
13-May-2008,41.50,43.15,41.00,41.30,41.993808155401095540,760355,3181,31930202.00,157455,20.71,2.15,-0.20
12-May-2008,40.50,41.45,38.90,40.70,39.777129131386957034,457534,2385,18199389.00,110869,24.23,2.55,0.20
9-May-2008,41.10,44.45,40.50,40.95,42.857919438401199841,701426,3675,30061659.00,169292,24.14,3.95,-0.15
8-May-2008,41.25,42.90,41.25,41.75,41.769851456182405013,211924,1262,8852034.00,101173,47.74,1.65,0.50
7-May-2008,43.20,43.50,42.25,42.50,42.912878557528581853,263104,1557,11290550.00,86448,32.86,1.25,-0.70
6-May-2008,45.00,45.00,43.10,43.45,43.943047821293346879,392733,2256,17257885.00,107560,27.39,1.90,-1.55
5-May-2008,46.10,46.20,44.50,44.65,45.413920206811673974,808465,4036,36715565.00,303491,37.54,1.70,-1.45
2-May-2008,44.40,47.25,43.80,45.60,45.771170019880885388,5155203,17914,235959673.00,847942,16.45,3.45,1.20
30-April-2008,39.40,43.80,39.00,43.15,42.225918838705064763,2433697,9769,102765092.00,641278,26.35,4.80,3.75
29-April-2008,38.50,39.65,38.45,38.85,38.999739160788194724,260697,2074,10167115.00,88694,34.02,1.20,0.35
28-April-2008,38.75,39.80,38.40,38.90,39.004400384130797071,373831,1591,14581054.00,144993,38.79,1.40,0.15
25-April-2008,39.00,39.50,37.60,38.50,38.737033966733057005,464425,1977,17990447.00,139955,30.14,1.90,-0.50
24-April-2008,41.40,41.85,37.75,38.35,40.405422979842121087,858126,3638,34672944.00,397169,46.28,4.10,-3.05
23-April-2008,39.00,41.00,38.45,40.35,39.889884819285093956,1025953,4213,40925147.00,319144,31.11,2.55,1.35
22-April-2008,39.20,39.85,38.40,38.60,38.908451097031600153,304777,1526,11858401.00,120492,39.53,1.45,-0.60
21-April-2008,39.00,39.90,37.90,39.15,38.874803100292645155,1053836,4017,40967667.00,406182,38.54,2.00,0.15
17-April-2008,36.00,37.85,35.55,37.45,36.725398601896740909,729989,2640,26809137.00,359070,49.19,2.30,1.45
16-April-2008,35.50,36.00,34.45,35.55,35.115391783093785529,692207,2304,24307120.00,289703,41.85,1.55,0.05
15-April-2008,32.60,35.45,32.50,34.80,33.920061971794667933,465373,1953,15785481.00,236209,50.76,2.95,2.20
11-April-2008,33.90,34.10,32.25,32.60,32.915934161358454203,356994,1836,11750791.00,153002,42.86,1.85,-1.30
10-April-2008,32.50,34.30,32.50,33.60,33.848419441386901485,232576,1140,7872330.00,79759,34.29,1.80,1.10
9-April-2008,32.60,33.90,32.15,33.45,33.275026541481167563,228887,960,7616221.00,108488,47.40,1.75,0.85
8-April-2008,33.55,33.55,32.45,32.60,32.882627331523017927,314494,1185,10341389.00,190164,60.47,1.10,-0.95
7-April-2008,33.90,33.90,32.75,33.55,33.401787582780339289,148133,892,4947907.00,56993,38.47,1.15,-0.35
4-April-2008,34.70,35.70,32.50,32.85,33.397456595470435444,614452,2201,20521134.00,379530,61.77,3.20,-1.85
3-April-2008,35.50,35.75,34.60,34.90,35.135046488157866483,186284,890,6545097.00,78676,42.23,1.15,-0.60
2-April-2008,36.50,37.40,34.70,34.90,36.201431616915778003,840588,3711,30430489.00,263574,31.36,2.70,-1.60
1-April-2008,35.30,36.50,34.85,35.55,35.638887519311047562,243384,1271,8673935.00,66510,27.33,1.65,0.25
31-March-2008,36.00,36.90,34.80,34.95,35.376624261937473125,190702,1084,6746393.00,95600,50.13,2.10,-1.05
28-March-2008,35.00,36.35,34.20,36.05,35.310475011368022040,261699,1617,9240716.00,84919,32.45,2.15,1.05
27-March-2008,35.00,36.05,33.05,34.05,34.893883116397965663,374766,1846,13077041.00,172965,46.15,3.00,-0.95
26-March-2008,36.45,37.50,35.30,35.70,36.216860763564620969,323378,1721,11711736.00,141271,43.69,2.20,-0.75
25-March-2008,32.75,37.75,32.05,36.25,33.976081927923287696,431013,2490,14644133.00,155296,36.03,5.70,3.50
24-March-2008,36.35,36.60,30.90,31.80,32.656039376974014345,406532,2232,13275725.00,200084,49.22,5.70,-4.55
19-March-2008,38.00,38.40,35.10,36.00,37.053203441371355526,200269,1102,7420608.00,74294,37.10,3.30,-2.00
18-March-2008,37.50,37.95,36.50,36.80,37.125986117514471594,156168,1099,5797891.00,49402,31.63,1.45,-0.70
17-March-2008,38.00,38.40,37.00,37.30,37.737174594862595887,179507,1019,6774087.00,85593,47.68,1.40,-0.70
14-March-2008,38.50,39.80,37.80,39.10,38.774495677233429394,298420,1803,11571085.00,98909,33.14,2.00,0.60
13-March-2008,39.40,39.40,37.50,37.85,38.571909059697757915,171849,1381,6628544.00,74244,43.20,1.90,-1.55
12-March-2008,42.80,42.80,39.50,39.85,41.036454494531088770,203514,1361,8351493.00,77487,38.07,3.30,-2.95
11-March-2008,39.80,41.60,39.80,41.05,41.064127663353023505,236497,1554,9711543.00,76510,32.35,1.80,1.25
10-March-2008,39.05,40.95,37.55,40.55,39.211968442310107930,413972,2383,16232657.00,102527,24.77,3.40,1.50
7-March-2008,41.00,41.50,38.30,39.75,39.946094464775846294,349760,2039,13971546.00,117863,33.70,3.20,-1.25
5-March-2008,43.00,43.40,41.90,42.15,42.497875920620301291,313783,1855,13335111.00,84018,26.78,1.50,-0.85
4-March-2008,42.50,43.55,40.55,42.70,42.337884634571008345,621434,3231,26310201.00,125944,20.27,3.00,0.20
3-March-2008,43.05,45.65,42.10,42.65,44.297996847169764215,1121532,6215,49681621.00,234763,20.93,3.55,-0.40
29-February-2008,43.55,44.90,42.10,43.70,43.726631162211321571,1099017,5627,48056311.00,269549,24.53,2.80,0.15
28-February-2008,42.90,44.00,42.10,43.55,43.314652227313798355,1207441,4543,52299887.00,581216,48.14,1.90,0.65
27-February-2008,43.00,43.90,42.10,42.40,43.057035655848918717,744394,3856,32051399.00,191855,25.77,1.80,-0.60
26-February-2008,42.00,43.10,42.00,42.50,42.611138988394307186,775223,3069,33033135.00,370557,47.80,1.10,0.50
25-February-2008,39.90,42.35,39.55,41.25,41.082457658252192504,2085058,5488,85659307.00,1351548,64.82,2.80,1.35
